gene,score
ENSG00000180210,0.0
ENSG00000185897,0.0
ENSG00000173585,0.0
ENSG00000259577,0.0
ENSG00000178130,0.0
ENSG00000186115,0.0
ENSG00000204936,0.0
ENSG00000133063,0.0
ENSG00000092345,0.0
ENSG00000197520,0.0
ENSG00000163518,0.0
ENSG00000167910,0.0
ENSG00000176092,0.0
ENSG00000226258,0.0
ENSG00000227375,0.0
ENSG00000273265,0.0
ENSG00000117322,0.0
ENSG00000142748,0.0
ENSG00000188585,0.0
ENSG00000226516,0.0
ENSG00000198758,0.0
ENSG00000116882,0.0
ENSG00000235777,0.0
ENSG00000073754,0.0
ENSG00000234264,0.0
ENSG00000212907,0.0
ENSG00000198695,0.0
ENSG00000277282,0.0
ENSG00000227510,0.0
ENSG00000232837,0.0
ENSG00000211667,0.0
ENSG00000211668,0.0
ENSG00000151655,0.0
ENSG00000253590,0.0
ENSG00000243519,0.0
ENSG00000205439,0.0
ENSG00000280683,0.0
ENSG00000283948,0.0
ENSG00000211956,0.0
ENSG00000254174,0.0
ENSG00000211958,0.0
ENSG00000253957,0.0
ENSG00000211952,0.0
ENSG00000253325,0.0
ENSG00000254215,0.0
ENSG00000211947,0.0
ENSG00000282639,0.0
ENSG00000254046,0.0
ENSG00000211957,0.0
ENSG00000211943,0.0
ENSG00000254326,0.0
ENSG00000253240,0.0
ENSG00000253709,0.0
ENSG00000211946,0.0
ENSG00000211950,0.0
ENSG00000211955,0.0
ENSG00000188992,0.0
ENSG00000258869,0.0
ENSG00000254289,0.0
ENSG00000211951,0.0
ENSG00000215454,0.0
ENSG00000211945,0.0
ENSG00000253883,0.0
ENSG00000231475,0.0
ENSG00000211942,0.0
ENSG00000211944,0.0
ENSG00000130037,0.0
ENSG00000156755,0.0
ENSG00000187026,0.0
ENSG00000236463,0.0
ENSG00000232685,0.0
ENSG00000172867,0.0
ENSG00000283554,0.0
ENSG00000279727,0.0
ENSG00000227256,0.0
ENSG00000122043,0.0
ENSG00000229557,0.0
ENSG00000178734,0.0
ENSG00000225535,0.0
ENSG00000232117,0.0
ENSG00000226935,0.0
ENSG00000145839,0.0
ENSG00000225039,0.0
ENSG00000261097,0.0
ENSG00000236519,0.0
ENSG00000185433,0.0
ENSG00000261340,0.0
ENSG00000171195,0.0
ENSG00000234772,0.0
ENSG00000204020,0.0
ENSG00000214402,0.0
ENSG00000124780,0.0
ENSG00000183775,0.0
ENSG00000189182,0.0
ENSG00000225442,0.0
ENSG00000267206,0.0
ENSG00000177984,0.0
ENSG00000253239,0.0
ENSG00000211637,0.0
ENSG00000211642,0.0
ENSG00000211638,0.0
ENSG00000211639,0.0
ENSG00000211640,0.0
ENSG00000211641,0.0
ENSG00000211645,0.0
ENSG00000223350,0.0
ENSG00000211647,0.0
ENSG00000211648,0.0
ENSG00000211650,0.0
ENSG00000211651,0.0
ENSG00000211652,0.0
ENSG00000253818,0.0
ENSG00000211654,0.0
ENSG00000211655,0.0
ENSG00000253631,0.0
ENSG00000111046,0.0
ENSG00000204010,0.0
ENSG00000100253,0.0
ENSG00000087250,0.0
ENSG00000113520,0.0
ENSG00000266952,0.0
ENSG00000186231,0.0
ENSG00000188816,0.0
ENSG00000236388,0.0
ENSG00000185028,0.0
ENSG00000267057,0.0
ENSG00000267712,0.0
ENSG00000109471,0.0
ENSG00000188263,0.0
ENSG00000168070,0.0
ENSG00000257335,0.0
ENSG00000253120,0.0
ENSG00000211656,0.0
ENSG00000211657,0.0
ENSG00000253338,0.0
ENSG00000253451,0.0
ENSG00000211658,0.0
ENSG00000253822,0.0
ENSG00000211661,0.0
ENSG00000211663,0.0
ENSG00000211664,0.0
ENSG00000211665,0.0
ENSG00000176076,0.0
ENSG00000125872,0.0
ENSG00000168348,0.0
ENSG00000179676,0.0
ENSG00000100097,0.0
ENSG00000101076,0.0
ENSG00000211669,0.0
ENSG00000211670,0.0
ENSG00000253448,0.0
ENSG00000253234,0.0
ENSG00000211672,0.0
ENSG00000211673,0.0
ENSG00000211675,0.0
ENSG00000211676,0.0
ENSG00000211678,0.0
ENSG00000254029,0.0
ENSG00000254030,0.0
ENSG00000222037,0.0
ENSG00000211685,0.0
ENSG00000141052,0.0
ENSG00000106631,0.0
ENSG00000203908,0.0
ENSG00000282122,0.0
ENSG00000211979,0.0
ENSG00000204001,0.0
ENSG00000107147,0.0
ENSG00000146151,0.0
ENSG00000129152,0.0
ENSG00000138684,0.0
ENSG00000171855,0.0
ENSG00000130368,0.0
ENSG00000089558,0.0
ENSG00000257488,0.0
ENSG00000173908,0.0
ENSG00000233354,0.0
ENSG00000180861,0.0
ENSG00000163501,0.0
ENSG00000151704,0.0
ENSG00000235621,0.0
ENSG00000259974,0.0
ENSG00000133800,0.0
ENSG00000029559,0.0
ENSG00000230481,0.0
ENSG00000253691,0.0
ENSG00000253481,0.0
ENSG00000279082,0.0
ENSG00000235029,0.0
ENSG00000169894,0.0
ENSG00000160349,0.0
ENSG00000158497,0.0
ENSG00000236499,0.0
ENSG00000143194,0.0
ENSG00000166670,0.0
ENSG00000204776,0.0
ENSG00000196611,0.0
ENSG00000115602,0.0
ENSG00000270505,0.0
ENSG00000169194,0.0
ENSG00000271288,0.0
ENSG00000120211,0.0
ENSG00000181541,0.0
ENSG00000053328,0.0
ENSG00000177669,0.0
ENSG00000125337,0.0
ENSG00000261704,0.0
ENSG00000260048,0.0
ENSG00000270472,0.0
ENSG00000136244,0.0
ENSG00000089116,0.0
ENSG00000197616,0.0
ENSG00000113905,0.0
ENSG00000091181,0.0
ENSG00000261701,0.0
ENSG00000241233,0.0
ENSG00000258511,0.0
ENSG00000186474,0.0
ENSG00000129437,0.0
ENSG00000105370,0.0
ENSG00000258733,0.0
ENSG00000258404,0.0
ENSG00000259230,0.0
ENSG00000167531,0.0
ENSG00000258583,0.0
ENSG00000124003,0.0
ENSG00000086967,0.0
ENSG00000236751,0.0
ENSG00000259054,0.0
ENSG00000248846,0.0
ENSG00000164344,0.0
ENSG00000235385,0.0
ENSG00000113889,0.0
ENSG00000276674,0.0
ENSG00000246084,0.0
ENSG00000198336,0.0
ENSG00000124391,0.0
ENSG00000185640,0.0
ENSG00000149968,0.0
ENSG00000262406,0.0
ENSG00000197353,0.0
ENSG00000259717,0.0
ENSG00000231292,0.0
ENSG00000166736,0.0
ENSG00000237949,0.0
ENSG00000142515,0.0
ENSG00000166926,0.0
ENSG00000173702,0.0
ENSG00000224034,0.0
ENSG00000259303,0.0
ENSG00000261834,0.0
ENSG00000270864,0.0
ENSG00000259852,0.0
ENSG00000233732,0.0
ENSG00000259997,0.0
ENSG00000271130,0.0
ENSG00000188293,0.0
ENSG00000112115,0.0
ENSG00000112116,0.0
ENSG00000116983,0.0
ENSG00000256582,0.0
ENSG00000256797,0.0
ENSG00000115850,0.0
ENSG00000183019,0.0
ENSG00000248099,0.0
ENSG00000105642,0.0
ENSG00000137745,0.0
ENSG00000228548,0.0
ENSG00000251546,0.0
ENSG00000250036,0.0
ENSG00000239975,0.0
ENSG00000239571,0.0
ENSG00000243264,0.0
ENSG00000242534,0.0
ENSG00000224607,0.0
ENSG00000211623,0.0
ENSG00000241566,0.0
ENSG00000253365,0.0
ENSG00000211625,0.0
ENSG00000242766,0.0
ENSG00000241244,0.0
ENSG00000224041,0.0
ENSG00000276566,0.0
ENSG00000278857,0.0
ENSG00000211632,0.0
ENSG00000211633,0.0
ENSG00000242580,0.0
ENSG00000125571,0.0
ENSG00000170442,0.0
ENSG00000139648,0.0
ENSG00000170486,0.0
ENSG00000229613,0.0
ENSG00000270467,0.0
ENSG00000271178,0.0
ENSG00000270318,0.0
ENSG00000271620,0.0
ENSG00000220008,0.0
ENSG00000186038,0.0
ENSG00000164485,0.0
ENSG00000127318,0.0
ENSG00000229108,0.0
ENSG00000169994,0.0
ENSG00000230945,0.0
ENSG00000120094,0.0
ENSG00000176601,0.0
ENSG00000283083,0.0
ENSG00000231171,0.0
ENSG00000259261,0.0
ENSG00000270356,0.0
ENSG00000129965,0.0
ENSG00000283314,0.0
ENSG00000131203,0.0
ENSG00000163395,0.0
ENSG00000260265,0.0
ENSG00000248227,0.0
ENSG00000254233,0.0
ENSG00000158104,0.0
ENSG00000254211,0.0
ENSG00000250891,0.0
ENSG00000227145,0.0
ENSG00000250331,0.0
ENSG00000185038,0.0
ENSG00000249096,0.0
ENSG00000111245,0.0
ENSG00000006659,0.0
ENSG00000248693,0.0
ENSG00000250620,0.0
ENSG00000268804,0.0
ENSG00000216588,0.0
ENSG00000185674,0.0
ENSG00000260876,0.0
ENSG00000259517,0.0
ENSG00000136688,0.0
ENSG00000188996,0.0
ENSG00000112232,0.0
ENSG00000257924,0.0
ENSG00000257906,0.0
ENSG00000115008,0.0
ENSG00000214894,0.0
ENSG00000179796,0.0
ENSG00000251513,0.0
ENSG00000257048,0.0
ENSG00000257345,0.0
ENSG00000259125,0.0
ENSG00000163207,0.0
ENSG00000225231,0.0
ENSG00000133067,0.0
ENSG00000240032,0.0
ENSG00000185847,0.0
ENSG00000223914,0.0
ENSG00000256424,0.0
ENSG00000055957,0.0
ENSG00000229654,0.0
ENSG00000162267,0.0
ENSG00000235899,0.0
ENSG00000257495,0.0
ENSG00000251301,0.0
ENSG00000176160,0.0
ENSG00000259225,0.0
ENSG00000286733,0.0
ENSG00000242207,0.0
ENSG00000259527,0.0
ENSG00000253315,0.0
ENSG00000234956,0.0
ENSG00000255760,0.0
ENSG00000237560,0.0
ENSG00000188403,0.0
ENSG00000259337,0.0
ENSG00000259490,0.0
ENSG00000244649,0.0
ENSG00000258710,0.0
ENSG00000149534,0.0
ENSG00000213373,0.0
ENSG00000175445,0.0
ENSG00000266913,0.0
ENSG00000204110,0.0
ENSG00000232316,0.0
ENSG00000268654,0.0
ENSG00000285373,0.0
ENSG00000251039,0.0
ENSG00000244321,0.0
ENSG00000230587,0.0
ENSG00000019169,0.0
ENSG00000239440,0.0
ENSG00000255323,0.0
ENSG00000240423,0.0
ENSG00000228590,0.0
ENSG00000205837,0.0
ENSG00000242741,0.0
ENSG00000223466,0.0
ENSG00000253734,0.0
ENSG00000224568,0.0
ENSG00000232613,0.0
ENSG00000223715,0.0
ENSG00000236790,0.0
ENSG00000162947,0.0
ENSG00000242641,0.0
ENSG00000232606,0.0
ENSG00000231682,0.0
ENSG00000279873,0.0
ENSG00000235092,0.0
ENSG00000224177,0.0
ENSG00000281162,0.0
ENSG00000271952,0.0
ENSG00000234572,0.0
ENSG00000231090,0.0
ENSG00000223956,0.0
ENSG00000258673,0.0
ENSG00000232077,0.0
ENSG00000234142,0.0
ENSG00000231507,0.0
ENSG00000238063,0.0
ENSG00000197880,0.0
ENSG00000233730,0.0
ENSG00000229228,0.0
ENSG00000228067,0.0
ENSG00000280969,0.0
ENSG00000102837,0.0
ENSG00000215475,0.0
ENSG00000165621,0.0
ENSG00000183036,0.0
ENSG00000128276,0.0
ENSG00000101292,0.0
ENSG00000101349,0.0
ENSG00000165496,0.0
ENSG00000197641,0.0
ENSG00000206073,0.0
ENSG00000229937,0.0
ENSG00000057149,0.0
ENSG00000102055,0.0
ENSG00000225110,0.0
ENSG00000187258,0.0
ENSG00000119973,0.0
ENSG00000100665,0.0
ENSG00000230020,0.0
ENSG00000205922,0.0
ENSG00000223662,0.0
ENSG00000165799,0.0
ENSG00000275874,0.0
ENSG00000244588,0.0
ENSG00000170927,0.0
ENSG00000149021,0.0
ENSG00000176294,0.0
ENSG00000068985,0.0
ENSG00000234527,0.0
ENSG00000171199,0.0
ENSG00000166396,0.0
ENSG00000262628,0.0
ENSG00000233198,0.0
ENSG00000238269,0.0
ENSG00000165204,0.0
ENSG00000164265,0.0
ENSG00000183246,0.0
ENSG00000172023,0.0
ENSG00000234965,0.0
ENSG00000100341,0.0
ENSG00000152779,0.0
ENSG00000255582,0.0
ENSG00000164129,0.0
ENSG00000254656,0.0
ENSG00000122852,0.0
ENSG00000155918,0.0
ENSG00000139988,0.0
ENSG00000160505,0.0
ENSG00000197444,0.0
ENSG00000124253,0.0
ENSG00000163421,0.0
ENSG00000170054,0.0
ENSG00000165953,0.0
ENSG00000162444,0.0
ENSG00000148136,0.0
ENSG00000124657,0.0
ENSG00000117215,0.0
ENSG00000125813,0.0
ENSG00000263627,0.0
ENSG00000053438,0.0
ENSG00000173868,0.0
ENSG00000198883,0.0
ENSG00000165553,0.0
ENSG00000196260,0.0
ENSG00000165588,0.0
ENSG00000010438,0.0
ENSG00000096264,0.0
ENSG00000124568,0.0
ENSG00000105492,0.0
ENSG00000137634,0.0
ENSG00000186652,0.0
ENSG00000096088,0.0
ENSG00000142538,0.0
ENSG00000163273,0.0
ENSG00000047936,0.0
ENSG00000237412,0.0
ENSG00000007314,0.0
ENSG00000148965,0.0
ENSG00000174957,0.0
ENSG00000122543,0.0
ENSG00000080293,0.0
ENSG00000100095,0.0
ENSG00000171496,0.0
ENSG00000007908,0.0
ENSG00000104918,0.0
ENSG00000182698,0.0
ENSG00000164690,0.0
ENSG00000158571,0.0
ENSG00000122136,0.0
ENSG00000123405,0.0
ENSG00000106341,0.0
ENSG00000114113,0.0
ENSG00000101883,0.0
ENSG00000185198,0.0
ENSG00000179055,0.0
ENSG00000185002,0.0
ENSG00000177476,0.0
ENSG00000111404,0.0
ENSG00000188779,0.0
ENSG00000145642,0.0
ENSG00000163737,0.0
ENSG00000109205,0.0
ENSG00000116690,0.0
ENSG00000214897,0.0
ENSG00000256713,0.0
ENSG00000187848,0.0
ENSG00000141194,0.0
ENSG00000178343,0.0
ENSG00000004799,0.0
ENSG00000120937,0.0
ENSG00000104722,0.0
ENSG00000147485,0.0
ENSG00000171643,0.0
ENSG00000250254,0.0
ENSG00000101951,0.0
ENSG00000063015,0.0
ENSG00000166143,0.0
ENSG00000115155,0.0
ENSG00000172016,0.0
ENSG00000134193,0.0
ENSG00000255587,0.0
ENSG00000187510,0.0
ENSG00000171246,0.0
ENSG00000188038,0.0
ENSG00000205038,0.0
ENSG00000234452,0.0
ENSG00000166819,0.0
ENSG00000230301,0.0
ENSG00000181195,0.0
ENSG00000181074,0.0
ENSG00000174970,0.0
ENSG00000181616,0.0
ENSG00000180988,0.0
ENSG00000007216,0.0
ENSG00000186306,0.0
ENSG00000277586,0.0
ENSG00000167676,0.0
ENSG00000079689,0.0
ENSG00000163914,0.0
ENSG00000224958,0.0
ENSG00000225950,0.0
ENSG00000172362,0.0
ENSG00000188050,0.0
ENSG00000081800,0.0
ENSG00000250799,0.0
ENSG00000117601,0.0
ENSG00000144130,0.0
ENSG00000170890,0.0
ENSG00000163736,0.0
ENSG00000181273,0.0
ENSG00000197938,0.0
ENSG00000180090,0.0
ENSG00000177462,0.0
ENSG00000183571,0.0
ENSG00000197956,0.0
ENSG00000215853,0.0
ENSG00000131910,0.0
ENSG00000159182,0.0
ENSG00000153253,0.0
ENSG00000156006,0.0
ENSG00000254266,0.0
ENSG00000135824,0.0
ENSG00000280620,0.0
ENSG00000255120,0.0
ENSG00000233308,0.0
ENSG00000225552,0.0
ENSG00000236502,0.0
ENSG00000127074,0.0
ENSG00000203783,0.0
ENSG00000184330,0.0
ENSG00000179840,0.0
ENSG00000239453,0.0
ENSG00000188257,0.0
ENSG00000143839,0.0
ENSG00000162877,0.0
ENSG00000263961,0.0
ENSG00000229236,0.0
ENSG00000233070,0.0
ENSG00000154646,0.0
ENSG00000177504,0.0
ENSG00000211821,0.0
ENSG00000211841,0.0
ENSG00000211837,0.0
ENSG00000211844,0.0
ENSG00000211838,0.0
ENSG00000256590,0.0
ENSG00000101342,0.0
ENSG00000278195,0.0
ENSG00000155622,0.0
ENSG00000211845,0.0
ENSG00000211847,0.0
ENSG00000278661,0.0
ENSG00000211857,0.0
ENSG00000211861,0.0
ENSG00000211867,0.0
ENSG00000211871,0.0
ENSG00000211885,0.0
ENSG00000042813,0.0
ENSG00000171201,0.0
ENSG00000213759,0.0
ENSG00000006128,0.0
ENSG00000165646,0.0
ENSG00000254418,0.0
ENSG00000165300,0.0
ENSG00000154764,0.0
ENSG00000135220,0.0
ENSG00000173714,0.0
ENSG00000125878,0.0
ENSG00000258876,0.0
ENSG00000157152,0.0
ENSG00000150244,0.0
ENSG00000166211,0.0
ENSG00000167780,0.0
ENSG00000173930,0.0
ENSG00000181778,0.0
ENSG00000000005,0.0
ENSG00000205359,0.0
ENSG00000137251,0.0
ENSG00000170290,0.0
ENSG00000211713,0.0
ENSG00000132872,0.0
ENSG00000211715,0.0
ENSG00000002745,0.0
ENSG00000242736,0.0
ENSG00000157703,0.0
ENSG00000146469,0.0
ENSG00000168065,0.0
ENSG00000230601,0.0
ENSG00000178947,0.0
ENSG00000112494,0.0
ENSG00000168703,0.0
ENSG00000163581,0.0
ENSG00000267402,0.0
ENSG00000126549,0.0
ENSG00000150783,0.0
ENSG00000138892,0.0
ENSG00000144290,0.0
ENSG00000256379,0.0
ENSG00000258482,0.0
ENSG00000211798,0.0
ENSG00000211805,0.0
ENSG00000259092,0.0
ENSG00000211813,0.0
ENSG00000211818,-0.0
ENSG00000211819,0.0
ENSG00000211717,0.0
ENSG00000211720,0.0
ENSG00000244661,0.0
ENSG00000211739,0.0
ENSG00000211725,0.0
ENSG00000253188,0.0
ENSG00000253534,0.0
ENSG00000253291,0.0
ENSG00000211731,0.0
ENSG00000276597,0.0
ENSG00000275158,0.0
ENSG00000146039,0.0
ENSG00000241295,0.0
ENSG00000243543,0.0
ENSG00000241119,0.0
ENSG00000167165,0.0
ENSG00000241635,0.0
ENSG00000225076,0.0
ENSG00000142484,0.0
ENSG00000175003,0.0
ENSG00000180638,0.0
ENSG00000169575,0.0
ENSG00000113396,0.0
ENSG00000250902,0.0
ENSG00000172967,0.0
ENSG00000204025,0.0
ENSG00000146755,0.0
ENSG00000157150,0.0
ENSG00000243284,0.0
ENSG00000137204,0.0
ENSG00000178172,0.0
ENSG00000174460,0.0
ENSG00000145850,0.0
ENSG00000140107,0.0
ENSG00000146857,0.0
ENSG00000197901,0.0
ENSG00000226212,0.0
ENSG00000228668,0.0
ENSG00000009694,0.0
ENSG00000250366,0.0
ENSG00000139540,0.0
ENSG00000134538,0.0
ENSG00000213231,0.0
ENSG00000122711,0.0
ENSG00000187783,0.0
ENSG00000181234,0.0
ENSG00000112299,0.0
ENSG00000239732,0.0
ENSG00000174358,0.0
ENSG00000125084,0.0
ENSG00000167800,0.0
ENSG00000147573,0.0
ENSG00000104435,0.0
ENSG00000275549,0.0
ENSG00000196228,0.0
ENSG00000211693,0.0
ENSG00000256162,0.0
ENSG00000128040,0.0
ENSG00000137766,0.0
ENSG00000135226,0.0
ENSG00000178928,0.0
ENSG00000203756,0.0
ENSG00000167941,0.0
ENSG00000010379,0.0
ENSG00000112499,0.0
ENSG00000116176,0.0
ENSG00000197253,0.0
ENSG00000095917,0.0
ENSG00000255274,0.0
ENSG00000242515,0.0
ENSG00000115194,0.0
ENSG00000127831,0.0
ENSG00000253930,0.0
ENSG00000204710,0.0
ENSG00000168334,0.0
ENSG00000015592,0.0
ENSG00000205754,0.0
ENSG00000112195,0.0
ENSG00000120337,0.0
ENSG00000189350,0.0
ENSG00000163209,0.0
ENSG00000169469,0.0
ENSG00000163216,0.0
ENSG00000241794,0.0
ENSG00000203785,0.0
ENSG00000159516,0.0
ENSG00000258285,0.0
ENSG00000173578,0.0
ENSG00000225924,0.0
ENSG00000145087,0.0
ENSG00000095932,0.0
ENSG00000206579,0.0
ENSG00000157005,0.0
ENSG00000248492,0.0
ENSG00000251179,0.0
ENSG00000116996,0.0
ENSG00000163157,0.0
ENSG00000007001,0.0
ENSG00000169474,0.0
ENSG00000241560,0.0
ENSG00000049247,0.0
ENSG00000228723,0.0
ENSG00000117834,0.0
ENSG00000122432,0.0
ENSG00000162383,0.0
ENSG00000116147,0.0
ENSG00000162753,0.0
ENSG00000205231,0.0
ENSG00000284239,0.0
ENSG00000227264,0.0
ENSG00000101200,0.0
ENSG00000225760,0.0
ENSG00000221102,0.0
ENSG00000223768,0.0
ENSG00000232850,0.0
ENSG00000279636,0.0
ENSG00000197421,0.0
ENSG00000212163,0.0
ENSG00000281560,0.0
ENSG00000233080,0.0
ENSG00000183506,0.0
ENSG00000255071,0.0
ENSG00000285230,0.0
ENSG00000259158,0.0
ENSG00000233382,0.0
ENSG00000235812,0.0
ENSG00000225511,0.0
ENSG00000204173,0.0
ENSG00000176933,0.0
ENSG00000200169,0.0
ENSG00000257127,0.0
ENSG00000185986,0.0
ENSG00000280953,0.0
ENSG00000237943,0.0
ENSG00000236552,0.0
ENSG00000279058,0.0
ENSG00000218358,0.0
ENSG00000224854,0.0
ENSG00000225523,0.0
ENSG00000288602,0.0
ENSG00000225447,0.0
ENSG00000205361,0.0
ENSG00000236296,0.0
ENSG00000179406,0.0
ENSG00000226757,0.0
ENSG00000205771,0.0
ENSG00000173237,0.0
ENSG00000264538,0.0
ENSG00000249700,0.0
ENSG00000260448,0.0
ENSG00000274978,0.0
ENSG00000238105,0.0
ENSG00000158482,0.0
ENSG00000258551,0.0
ENSG00000231584,0.0
ENSG00000229980,0.0
ENSG00000204791,0.0
ENSG00000179818,0.0
ENSG00000281392,0.0
ENSG00000230530,0.0
ENSG00000231752,0.0
ENSG00000225492,0.0
ENSG00000228536,0.0
ENSG00000284543,0.0
ENSG00000292361,0.0
ENSG00000099725,0.0
ENSG00000215580,0.0
ENSG00000281026,0.0
ENSG00000225192,0.0
ENSG00000234335,0.0
ENSG00000229644,0.0
ENSG00000214629,0.0
ENSG00000213935,0.0
ENSG00000271710,0.0
ENSG00000178429,0.0
ENSG00000183055,0.0
ENSG00000233325,0.0
ENSG00000242358,0.0
ENSG00000236184,0.0
ENSG00000233876,0.0
ENSG00000213860,0.0
ENSG00000223692,0.0
ENSG00000228828,0.0
ENSG00000269911,0.0
ENSG00000242640,0.0
ENSG00000214761,0.0
ENSG00000123201,0.0
ENSG00000236709,0.0
ENSG00000229753,0.0
ENSG00000249616,0.0
ENSG00000243592,0.0
ENSG00000235374,0.0
ENSG00000250827,0.0
ENSG00000249264,0.0
ENSG00000213916,0.0
ENSG00000243911,0.0
ENSG00000217094,0.0
ENSG00000236830,0.0
ENSG00000251237,0.0
ENSG00000197575,0.0
ENSG00000224822,0.0
ENSG00000252118,0.0
ENSG00000272533,0.0
ENSG00000239183,0.0
ENSG00000146085,0.0
ENSG00000230204,0.0
ENSG00000249454,0.0
ENSG00000237818,0.0
ENSG00000225137,0.0
ENSG00000236581,0.0
ENSG00000206605,0.0
ENSG00000219085,0.0
ENSG00000219163,0.0
ENSG00000243859,0.0
ENSG00000184423,0.0
ENSG00000242697,0.0
ENSG00000154608,0.0
ENSG00000230701,0.0
ENSG00000060303,0.0
ENSG00000224464,0.0
ENSG00000226360,0.0
ENSG00000218208,0.0
ENSG00000253218,0.0
ENSG00000248909,0.0
ENSG00000197744,0.0
ENSG00000236764,0.0
ENSG00000213553,0.0
ENSG00000217767,0.0
ENSG00000165716,0.0
ENSG00000241136,0.0
ENSG00000213261,0.0
ENSG00000186481,0.0
ENSG00000229419,0.0
ENSG00000226701,0.0
ENSG00000242829,0.0
ENSG00000231167,0.0
ENSG00000231006,0.0
ENSG00000236281,0.0
ENSG00000231579,0.0
ENSG00000226677,0.0
ENSG00000229659,0.0
ENSG00000215223,0.0
ENSG00000241506,0.0
ENSG00000226928,0.0
ENSG00000230734,0.0
ENSG00000213130,0.0
ENSG00000242979,0.0
ENSG00000265684,0.0
ENSG00000243227,0.0
ENSG00000225138,0.0
ENSG00000226950,0.0
ENSG00000243883,0.0
ENSG00000241127,0.0
ENSG00000201367,0.0
ENSG00000179967,0.0
ENSG00000283293,0.0
ENSG00000225355,0.0
ENSG00000225573,0.0
ENSG00000177590,0.0
ENSG00000214188,0.0
ENSG00000286237,0.0
ENSG00000215606,0.0
ENSG00000235141,0.0
ENSG00000226318,0.0
ENSG00000138434,0.0
ENSG00000162384,0.0
ENSG00000238263,0.0
ENSG00000226564,0.0
ENSG00000124224,0.0
ENSG00000236646,0.0
ENSG00000233590,0.0
ENSG00000228929,0.0
ENSG00000196205,0.0
ENSG00000237758,0.0
ENSG00000234036,0.0
ENSG00000214062,0.0
ENSG00000222383,0.0
ENSG00000250170,0.0
ENSG00000240489,0.0
ENSG00000254012,0.0
ENSG00000207392,0.0
ENSG00000181524,0.0
ENSG00000264438,0.0
ENSG00000244073,0.0
ENSG00000242493,0.0
ENSG00000250539,0.0
ENSG00000226287,0.0
ENSG00000274602,0.0
ENSG00000225770,0.0
ENSG00000232422,0.0
ENSG00000235174,0.0
ENSG00000250011,0.0
ENSG00000243759,0.0
ENSG00000239263,0.0
ENSG00000235354,0.0
ENSG00000202502,0.0
ENSG00000200355,0.0
ENSG00000243398,0.0
ENSG00000234118,0.0
ENSG00000250591,0.0
ENSG00000282320,0.0
ENSG00000282420,0.0
ENSG00000227382,0.0
ENSG00000211764,0.0
ENSG00000211767,0.0
ENSG00000211768,0.0
ENSG00000211771,0.0
ENSG00000225423,0.0
ENSG00000228502,0.0
ENSG00000242992,0.0
ENSG00000244232,0.0
ENSG00000229184,0.0
ENSG00000222724,0.0
ENSG00000243650,0.0
ENSG00000236776,0.0
ENSG00000227939,0.0
ENSG00000212829,0.0
ENSG00000265735,0.0
ENSG00000183298,0.0
ENSG00000242241,0.0
ENSG00000248180,0.0
ENSG00000264041,0.0
ENSG00000237135,0.0
ENSG00000225405,0.0
ENSG00000223416,0.0
ENSG00000179571,0.0
ENSG00000285122,0.0
ENSG00000248568,0.0
ENSG00000228415,0.0
ENSG00000241975,0.0
ENSG00000215184,0.0
ENSG00000235763,0.0
ENSG00000203414,0.0
ENSG00000236148,0.0
ENSG00000231035,0.0
ENSG00000232439,0.0
ENSG00000240429,0.0
ENSG00000251046,0.0
ENSG00000232393,0.0
ENSG00000241458,0.0
ENSG00000218265,0.0
ENSG00000172478,0.0
ENSG00000230777,0.0
ENSG00000225712,0.0
ENSG00000229054,0.0
ENSG00000241420,0.0
ENSG00000225920,0.0
ENSG00000108021,0.0
ENSG00000220749,0.0
ENSG00000237007,0.0
ENSG00000229816,0.0
ENSG00000254271,0.0
ENSG00000183199,0.0
ENSG00000248626,0.0
ENSG00000229605,0.0
ENSG00000238172,0.0
ENSG00000235954,0.0
ENSG00000225224,0.0
ENSG00000225338,0.0
ENSG00000225171,0.0
ENSG00000205578,0.0
ENSG00000264229,0.0
ENSG00000125804,0.0
ENSG00000203489,0.0
ENSG00000227887,0.0
ENSG00000234709,0.0
ENSG00000241120,0.0
ENSG00000242285,0.0
ENSG00000099251,0.0
ENSG00000234782,0.0
ENSG00000237840,0.0
ENSG00000283709,0.0
ENSG00000265366,0.0
ENSG00000165874,0.0
ENSG00000237170,0.0
ENSG00000250959,0.0
ENSG00000216854,0.0
ENSG00000240750,0.0
ENSG00000118523,0.0
ENSG00000280466,0.0
ENSG00000270441,0.0
ENSG00000226721,0.0
ENSG00000219433,0.0
ENSG00000213700,0.0
ENSG00000235917,0.0
ENSG00000251215,0.0
ENSG00000265345,0.0
ENSG00000206633,0.0
ENSG00000204767,0.0
ENSG00000205482,0.0
ENSG00000226221,0.0
ENSG00000251667,0.0
ENSG00000239247,0.0
ENSG00000206597,0.0
ENSG00000253770,0.0
ENSG00000251666,0.0
ENSG00000188451,0.0
ENSG00000188873,0.0
ENSG00000223922,0.0
ENSG00000229692,0.0
ENSG00000225900,0.0
ENSG00000250182,0.0
ENSG00000232024,0.0
ENSG00000241511,0.0
ENSG00000229948,0.0
ENSG00000182383,0.0
ENSG00000289746,0.0
ENSG00000249649,0.0
ENSG00000234911,0.0
ENSG00000265102,0.0
ENSG00000250474,0.0
ENSG00000237238,0.0
ENSG00000179766,0.0
ENSG00000244363,0.0
ENSG00000204837,0.0
